Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ASGN,ATI,BK,CASH,CCRN,HAIN,KELYA,MCD,WFC,ASGN,ATI,BK,CASH,CCRN,HAIN,KELYA,MCD,WFC,ASGN,ATI,BK,CASH,CCRN,HAIN,KELYA,MCD,WFC,ASGN,ATI,BK,CASH,CCRN,HAIN,KELYA,MCD,WFC,ASGN,ATI,BK,CASH,CCRN,HAIN,KELYA,MCD,WFC,ASGN,ATI,BK,CASH,CCRN,HAIN,KELYA,MCD,WFC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12 00:00:00+00:00,66.58999633789062,28.700000762939453,48.17612838745117,33.31520080566406,12.920000076293945,39.40999984741211,26.49443244934082,148.11058044433594,51.443485260009766,66.58999633789062,28.700000762939453,58.41999816894531,34.58333206176758,12.920000076293945,39.40999984741211,28.549999237060547,173.57000732421875,62.54999923706055,67.63999938964844,29.389999389648438,58.68000030517578,35.16666793823242,13.140000343322754,39.81999969482422,28.799999237060547,173.7899932861328,63.400001525878906,66.45999908447266,28.610000610351562,57.970001220703125,32.18333435058594,12.739999771118164,39.25,28.09000015258789,172.8800048828125,62.04999923706055,66.98999786376953,29.31999969482422,58.15999984741211,34.983333587646484,12.75,39.349998474121094,28.420000076293945,173.36000061035156,63.20000076293945,130500,3446300,3484200,201600,110400,738500,102700,2901600,25886100
2018-01-16 00:00:00+00:00,66.36000061035156,27.729999542236328,47.450439453125,33.12251663208008,12.949999809265137,39.41999816894531,26.364511489868164,148.2044677734375,51.402366638183594,66.36000061035156,27.729999542236328,57.540000915527344,34.383331298828125,12.949999809265137,39.41999816894531,28.40999984741211,173.67999267578125,62.5,67.62999725341797,28.899999618530273,58.9900016784668,35.04999923706055,13.319999694824219,39.95000076293945,28.860000610351562,174.41000366210938,63.150001525878906,66.22000122070312,27.420000076293945,57.36000061035156,34.366668701171875,12.9399995803833,39.349998474121094,28.030000686645508,172.8800048828125,62.18000030517578,67.29000091552734,28.75,58.68000030517578,34.83333206176758,12.970000267028809,39.380001068115234,28.780000686645508,173.6199951171875,62.790000915527344,211600,2761900,5864100,162300,130300,613100,188400,3662600,17907800
2018-01-17 00:00:00+00:00,68.37999725341797,27.969999313354492,47.739070892333984,33.154640197753906,12.9399995803833,40.0099983215332,26.79139518737793,149.31381225585938,52.537330627441406,68.37999725341797,27.969999313354492,57.88999938964844,34.41666793823242,12.9399995803833,40.0099983215332,28.8700008392334,174.97999572753906,63.880001068115234,68.5,28.15999984741211,58.189998626708984,34.93333435058594,12.970000267028809,40.279998779296875,28.93000030517578,175.69000244140625,64.04000091552734,66.25,27.559999465942383,57.11000061035156,34.29999923706055,12.699999809265137,39.470001220703125,28.309999465942383,173.8800048828125,62.4900016784668,67.05999755859375,27.860000610351562,57.79999923706055,34.5,12.949999809265137,39.689998626708984,28.639999389648438,174.35000610351562,62.849998474121094,235100,2329000,4253100,226200,126600,979700,124900,4129600,23892900
2018-01-18 00:00:00+00:00,67.4000015258789,28.229999542236328,45.64445495605469,33.04224395751953,12.890000343322754,39.470001220703125,26.939870834350586,148.9639129638672,52.59489822387695,67.4000015258789,28.229999542236328,55.349998474121094,34.29999923706055,12.890000343322754,39.470001220703125,29.030000686645508,174.57000732421875,63.95000076293945,68.19999694824219,28.6299991607666,55.84000015258789,34.93333435058594,13.25,39.90999984741211,29.1200008392334,175.4499969482422,64.30999755859375,66.66000366210938,27.739999771118164,54.66999816894531,34.16666793823242,12.869999885559082,39.2400016784668,28.739999771118164,173.89999389648438,63.86000061035156,68.08000183105469,27.93000030517578,55.40999984741211,34.366668701171875,12.920000076293945,39.79999923706055,28.90999984741211,175.19000244140625,63.869998931884766,125700,1700300,11105300,83100,225500,636000,121700,2154800,16305900
2018-01-19 00:00:00+00:00,68.4000015258789,28.170000076293945,46.683509826660156,33.66841125488281,13.279999732971191,39.36000061035156,27.218276977539062,150.2865447998047,52.81695556640625,68.4000015258789,28.170000076293945,56.61000061035156,34.95000076293945,13.279999732971191,39.36000061035156,29.329999923706055,176.1199951171875,64.22000122070312,68.51000213623047,28.530000686645508,57.0,35.016666412353516,13.289999961853027,39.59000015258789,29.6299991607666,176.63999938964844,64.26000213623047,67.13999938964844,27.899999618530273,55.45000076293945,34.099998474121094,12.789999961853027,39.220001220703125,28.65999984741211,174.3800048828125,63.83000183105469,67.13999938964844,28.18000030517578,55.560001373291016,34.099998474121094,12.890000343322754,39.45000076293945,28.90999984741211,174.99000549316406,64.1500015258789,161200,1544500,8964500,164400,124700,831200,134500,3746300,16524000
2018-01-22 00:00:00+00:00,68.19000244140625,28.190000534057617,47.59888458251953,33.70051956176758,13.069999694824219,39.59000015258789,27.30179786682129,150.36337280273438,53.23640441894531,68.19000244140625,28.190000534057617,57.720001220703125,34.983333587646484,13.069999694824219,39.59000015258789,29.420000076293945,176.2100067138672,64.7300033569336,68.29000091552734,28.670000076293945,57.810001373291016,35.04999923706055,13.260000228881836,39.709999084472656,29.479999542236328,176.8300018310547,64.75,67.56999969482422,27.81999969482422,56.470001220703125,34.56666564941406,12.989999771118164,39.2400016784668,29.079999923706055,175.61000061035156,63.970001220703125,68.2699966430664,28.18000030517578,56.599998474121094,35.04999923706055,13.260000228881836,39.2599983215332,29.350000381469727,175.97000122070312,64.0,144200,4078500,5563100,93600,109300,1246600,90400,3217900,12245200
2018-01-23 00:00:00+00:00,68.7699966430664,29.770000457763672,47.59888458251953,33.732643127441406,13.109999656677246,40.11000061035156,26.735715866088867,150.87533569335938,53.039024353027344,68.7699966430664,29.770000457763672,57.720001220703125,35.016666412353516,13.109999656677246,40.11000061035156,28.809999465942383,176.80999755859375,64.48999786376953,68.77999877929688,30.25,57.959999084472656,35.233333587646484,13.170000076293945,40.33000183105469,29.329999923706055,177.75,64.8499984741211,67.7699966430664,28.649999618530273,57.18000030517578,34.58333206176758,12.960000038146973,39.45000076293945,28.75,174.85000610351562,64.22000122070312,68.25,30.059999465942383,57.47999954223633,34.866668701171875,13.010000228881836,39.68000030517578,29.31999969482422,175.57000732421875,64.30999755859375,111500,6676000,3832700,104400,112300,1135100,104000,3197600,12937100
2018-01-24 00:00:00+00:00,68.23999786376953,28.739999771118164,47.640113830566406,33.363365173339844,13.15999984741211,40.040000915527344,26.466590881347656,150.2865447998047,53.85322952270508,68.23999786376953,28.739999771118164,57.77000045776367,34.633331298828125,13.15999984741211,40.040000915527344,28.520000457763672,176.1199951171875,65.4800033569336,68.9800033569336,29.81999969482422,58.33000183105469,35.28333282470703,13.380000114440918,40.36000061035156,29.049999237060547,177.3000030517578,65.62999725341797,67.68000030517578,28.149999618530273,57.369998931884766,34.516666412353516,13.079999923706055,39.5099983215332,28.43000030517578,175.25,64.80000305175781,68.9800033569336,29.559999465942383,57.86000061035156,35.0,13.170000076293945,40.22999954223633,28.959999084472656,177.3000030517578,64.94999694824219,134300,2935500,3972300,110700,132800,868500,114200,2810800,20180300
2018-01-25 00:00:00+00:00,68.88999938964844,28.170000076293945,46.88142776489258,33.796852111816406,13.710000038146973,40.099998474121094,26.809955596923828,149.8939971923828,53.9930419921875,68.88999938964844,28.170000076293945,56.849998474121094,35.08333206176758,13.710000038146973,40.099998474121094,28.889999389648438,175.66000366210938,65.6500015258789,69.0,29.110000610351562,57.88999938964844,35.116668701171875,13.779999732971191,40.439998626708984,28.940000534057617,176.6199951171875,65.8499984741211,67.86000061035156,27.559999465942383,56.709999084472656,34.31666564941406,13.020000457763672,39.86000061035156,28.299999237060547,174.66000366210938,65.4000015258789,68.73999786376953,28.8799991607666,57.75,34.599998474121094,13.210000038146973,40.20000076293945,28.579999923706055,176.39999389648438,65.69999694824219,270100,2386700,4546100,261300,339400,716100,144700,2815800,17568700
2018-01-26 00:00:00+00:00,70.80000305175781,28.510000228881836,47.64836120605469,33.84502410888672,14.239999771118164,39.31999969482422,27.004833221435547,152.19798278808594,54.223331451416016,70.80000305175781,28.510000228881836,57.779998779296875,35.133331298828125,14.239999771118164,39.31999969482422,29.100000381469727,178.36000061035156,65.93000030517578,70.83000183105469,28.799999237060547,57.779998779296875,35.53333282470703,14.279999732971191,40.279998779296875,29.219999313354492,178.39999389648438,66.04000091552734,68.58999633789062,27.899999618530273,56.66999816894531,34.79999923706055,13.649999618530273,39.0099983215332,28.6299991607666,175.00999450683594,65.25,69.0,28.260000228881836,56.86000061035156,35.16666793823242,13.779999732971191,40.279998779296875,29.010000228881836,175.6699981689453,65.88999938964844,283700,1244600,5055000,107400,187900,799800,245000,3957700,16251900
2018-01-29 00:00:00+00:00,70.48999786376953,28.549999237060547,47.63179016113281,33.33124542236328,14.1899995803833,38.4900016784668,26.80067253112793,151.69456481933594,54.13285446166992,70.48999786376953,28.549999237060547,57.52000045776367,34.599998474121094,14.1899995803833,38.4900016784668,28.8799991607666,177.77000427246094,65.81999969482422,71.12000274658203,29.040000915527344,57.939998626708984,35.099998474121094,14.3100004196167,39.31999969482422,29.09000015258789,178.6999969482422,66.30999755859375,70.19000244140625,28.40999984741211,57.2599983215332,34.400001525878906,13.930000305175781,38.459999084472656,28.780000686645508,177.24000549316406,65.66000366210938,70.58000183105469,28.5,57.38999938964844,35.099998474121094,14.239999771118164,39.150001525878906,29.09000015258789,178.3000030517578,65.77999877929688,234800,1248900,4057600,120000,144700,809900,85800,6091900,16105200
2018-01-30 00:00:00+00:00,68.87999725341797,27.579999923706055,46.95275115966797,33.12251663208008,13.829999923706055,38.16999816894531,26.448040008544922,147.18043518066406,53.68874740600586,68.87999725341797,27.579999923706055,56.70000076293945,34.383331298828125,13.829999923706055,38.16999816894531,28.5,172.47999572753906,65.27999877929688,70.30999755859375,28.549999237060547,57.61000061035156,34.54999923706055,14.100000381469727,38.59000015258789,28.90999984741211,177.6699981689453,65.93000030517578,68.55999755859375,27.579999923706055,56.70000076293945,33.96666717529297,13.720000267028809,38.02000045776367,28.43000030517578,170.85000610351562,65.27999877929688,69.66999816894531,28.260000228881836,57.15999984741211,34.400001525878906,14.039999961853027,38.2599983215332,28.780000686645508,177.10000610351562,65.43000030517578,448700,1630100,4401300,120000,150000,736300,118100,9613000,16158900
2018-01-31 00:00:00+00:00,76.56999969482422,26.959999084472656,46.95275115966797,37.569915771484375,14.010000228881836,38.13999938964844,26.271713256835938,146.0370330810547,54.09996032714844,76.56999969482422,26.959999084472656,56.70000076293945,39.0,14.010000228881836,38.13999938964844,28.309999465942383,171.13999938964844,65.77999877929688,77.68000030517578,28.100000381469727,57.15999984741211,39.32666778564453,14.069999694824219,38.540000915527344,28.719999313354492,174.3000030517578,66.0999984741211,69.31999969482422,26.700000762939453,56.380001068115234,35.51333236694336,13.869999885559082,37.900001525878906,28.110000610351562,170.27000427246094,65.16000366210938,69.62000274658203,27.65999984741211,56.689998626708984,37.116668701171875,13.90999984741211,38.29999923706055,28.520000457763672,173.60000610351562,65.2699966430664,1013200,2212200,3484800,728700,274900,729700,230500,7004200,18147900
2018-02-01 00:00:00+00:00,76.11000061035156,27.40999984741211,47.615230560302734,36.4781379699707,14.0,38.189998626708984,26.856351852416992,146.68553161621094,54.19924545288086,76.11000061035156,27.40999984741211,57.5,37.866668701171875,14.0,38.189998626708984,28.940000534057617,171.89999389648438,65.51000213623047,77.45999908447266,27.68000030517578,57.54999923706055,39.016666412353516,14.069999694824219,38.22999954223633,29.06999969482422,173.5399932861328,66.08999633789062,75.0,26.790000915527344,56.380001068115234,36.996665954589844,13.720000267028809,37.47999954223633,26.649999618530273,168.88999938964844,65.05999755859375,77.05000305175781,26.790000915527344,56.68000030517578,39.016666412353516,13.789999961853027,38.130001068115234,28.260000228881836,170.27000427246094,65.37000274658203,600300,1782700,3232300,387000,257700,567200,278900,4751300,15717600
2018-02-02 00:00:00+00:00,75.25,26.34000015258789,46.646358489990234,35.16158676147461,13.739999771118164,37.59000015258789,26.976993560791016,144.5352020263672,53.00787353515625,75.25,26.34000015258789,56.33000183105469,36.5,13.739999771118164,37.59000015258789,29.06999969482422,169.3800048828125,64.06999969482422,76.95999908447266,27.170000076293945,57.779998779296875,39.29999923706055,14.039999961853027,38.189998626708984,29.6299991607666,172.72999572753906,65.52999877929688,74.11000061035156,26.110000610351562,56.220001220703125,33.81666564941406,13.630000114440918,37.290000915527344,27.579999923706055,168.99000549316406,63.83000183105469,75.4000015258789,27.1200008392334,57.119998931884766,37.45000076293945,13.920000076293945,37.93000030517578,28.850000381469727,170.8000030517578,65.33000183105469,514600,1754700,4359900,277500,173200,1239500,204000,4604500,18905300
2018-02-05 00:00:00+00:00,72.91000366210938,25.15999984741211,45.03158950805664,34.27853775024414,12.899999618530273,35.900001525878906,26.912033081054688,139.8163604736328,48.1182746887207,72.91000366210938,25.15999984741211,54.380001068115234,35.58333206176758,12.899999618530273,35.900001525878906,29.0,163.85000610351562,58.15999984741211,76.19000244140625,26.780000686645508,56.720001220703125,36.836666107177734,13.729999542236328,37.4900016784668,29.559999465942383,169.4600067138672,59.88999938964844,72.81999969482422,25.1200008392334,54.27000045776367,35.58333206176758,12.880000114440918,35.81999969482422,28.690000534057617,153.86000061035156,57.5,74.8499984741211,25.90999984741211,55.7599983215332,36.133331298828125,13.640000343322754,37.22999954223633,28.940000534057617,168.61000061035156,58.70000076293945,396700,1649200,7296100,130500,130500,1547700,285800,7309300,103394400
2018-02-06 00:00:00+00:00,74.19999694824219,25.860000610351562,45.95077133178711,35.3863639831543,12.949999809265137,36.36000061035156,27.060514450073242,140.95126342773438,47.39020919799805,74.19999694824219,25.860000610351562,55.4900016784668,36.733333587646484,12.949999809265137,36.36000061035156,29.15999984741211,165.17999267578125,57.279998779296875,74.55999755859375,26.149999618530273,55.650001525878906,37.133331298828125,13.140000343322754,36.47999954223633,29.790000915527344,166.0500030517578,58.5,70.95999908447266,24.229999542236328,52.68000030517578,35.25,12.550000190734863,34.900001525878906,27.030000686645508,158.25,55.869998931884766,71.12000274658203,24.469999313354492,53.31999969482422,35.28333282470703,12.550000190734863,35.439998626708984,28.56999969482422,158.35000610351562,56.90999984741211,415600,1989000,10572000,419700,233700,1836000,253000,7020000,83076900
2018-02-07 00:00:00+00:00,72.88999938964844,25.8700008392334,45.82655334472656,35.24185562133789,13.09000015258789,34.689998626708984,27.032672882080078,141.4034881591797,47.605323791503906,72.88999938964844,25.8700008392334,55.34000015258789,36.58333206176758,13.09000015258789,34.689998626708984,29.1299991607666,165.7100067138672,57.540000915527344,74.30999755859375,26.209999084472656,56.209999084472656,37.57666778564453,13.170000076293945,36.189998626708984,29.5,168.25999450683594,58.119998931884766,72.75,25.549999237060547,55.209999084472656,35.893333435058594,12.859999656677246,33.34000015258789,28.829999923706055,164.52000427246094,56.75,73.87000274658203,25.799999237060547,55.220001220703125,36.5,12.880000114440918,35.0,29.059999465942383,164.86000061035156,56.939998626708984,330800,2031500,6123700,244500,129600,4796100,204900,4974000,45551000
2018-02-08 00:00:00+00:00,70.0999984741211,25.399999618530273,44.12896728515625,34.56752014160156,12.8100004196167,34.349998474121094,25.752029418945312,135.65211486816406,45.83479309082031,70.0999984741211,25.399999618530273,53.290000915527344,35.883331298828125,12.8100004196167,34.349998474121094,27.75,158.97000122070312,55.400001525878906,73.44999694824219,26.770000457763672,55.63999938964844,36.83333206176758,13.260000228881836,35.099998474121094,29.139999389648438,165.72999572753906,57.439998626708984,70.08999633789062,25.290000915527344,53.2400016784668,35.883331298828125,12.800000190734863,33.810001373291016,27.729999542236328,158.75999450683594,55.349998474121094,72.83000183105469,25.979999542236328,55.29999923706055,36.599998474121094,13.170000076293945,34.88999938964844,29.139999389648438,165.69000244140625,57.33000183105469,305200,2342800,7132400,190800,121700,2360500,202800,5656000,43569700
2018-02-09 00:00:00+00:00,70.04000091552734,26.25,44.783164978027344,35.0813102722168,13.0,33.72999954223633,25.408672332763672,137.21371459960938,46.43876647949219,70.04000091552734,26.25,54.08000183105469,36.41666793823242,13.0,33.72999954223633,27.3799991607666,160.8000030517578,56.130001068115234,71.79000091552734,26.440000534057617,54.459999084472656,36.616668701171875,13.1899995803833,34.63999938964844,28.06999969482422,161.97999572753906,56.540000915527344,68.1500015258789,24.950000762939453,52.11000061035156,35.20000076293945,12.539999961853027,33.16999816894531,26.850000381469727,155.22999572753906,54.720001220703125,70.94999694824219,25.860000610351562,53.97999954223633,36.25,12.979999542236328,34.5099983215332,28.06999969482422,159.97999572753906,56.13999938964844,445300,2221600,6199600,269100,131800,1774200,204300,7187100,48904600
2018-02-12 00:00:00+00:00,71.94999694824219,26.6299991607666,45.222042083740234,35.17763900756836,12.880000114440918,33.209999084472656,26.531553268432617,139.8589630126953,46.7448844909668,71.94999694824219,26.6299991607666,54.61000061035156,36.516666412353516,12.880000114440918,33.209999084472656,28.59000015258789,163.89999389648438,56.5,72.62999725341797,26.90999984741211,55.16999816894531,36.633331298828125,13.039999961853027,34.029998779296875,28.780000686645508,165.88999938964844,57.119998931884766,69.7699966430664,25.8799991607666,53.900001525878906,35.56999969482422,12.569999694824219,33.15999984741211,27.270000457763672,161.5,55.880001068115234,70.47000122070312,26.459999084472656,54.5099983215332,36.516666412353516,13.039999961853027,33.9900016784668,27.530000686645508,162.3699951171875,56.36000061035156,242100,1093400,4857400,177900,109100,1071400,264800,5255900,24401300
2018-02-13 00:00:00+00:00,72.8499984741211,26.920000076293945,45.387664794921875,34.67991638183594,13.0,33.27000045776367,26.7264347076416,138.5790557861328,47.98589324951172,72.8499984741211,26.920000076293945,54.810001373291016,36.0,13.0,33.27000045776367,28.799999237060547,162.39999389648438,58.0,72.97000122070312,27.15999984741211,55.0,36.71666717529297,13.050000190734863,33.5099983215332,28.90999984741211,163.8300018310547,58.09000015258789,71.33999633789062,26.3799991607666,54.119998931884766,35.866668701171875,12.720000267028809,32.81999969482422,28.149999618530273,161.72000122070312,55.95000076293945,71.33999633789062,26.479999542236328,54.36000061035156,36.133331298828125,12.800000190734863,33.02000045776367,28.3799991607666,163.0,56.060001373291016,206600,1162000,3100300,201600,71700,1106000,142400,5406000,24234200
2018-02-14 00:00:00+00:00,74.26000213623047,27.989999771118164,46.35652542114258,34.374855041503906,13.079999923706055,34.459999084472656,27.162593841552734,136.52252197265625,49.26828384399414,74.26000213623047,27.989999771118164,55.97999954223633,35.68333435058594,13.079999923706055,34.459999084472656,29.270000457763672,159.99000549316406,59.54999923706055,75.18000030517578,28.239999771118164,56.060001373291016,36.31666564941406,13.140000343322754,34.70000076293945,29.350000381469727,162.02000427246094,59.599998474121094,71.83999633789062,26.299999237060547,54.529998779296875,35.53333282470703,12.859999656677246,32.95000076293945,28.31999969482422,159.67999267578125,57.79999923706055,72.11000061035156,26.68000030517578,54.529998779296875,35.68333435058594,12.859999656677246,33.220001220703125,28.639999389648438,161.44000244140625,57.849998474121094,345900,1993300,4067000,414900,105200,1148300,154600,5865600,23681800
2018-02-15 00:00:00+00:00,75.5,28.110000610351562,46.50558853149414,35.29002380371094,13.109999656677246,34.970001220703125,27.598752975463867,137.19662475585938,49.657127380371094,75.5,28.110000610351562,56.15999984741211,36.633331298828125,13.109999656677246,34.970001220703125,29.739999771118164,160.77999877929688,60.02000045776367,75.95999908447266,28.3700008392334,56.68000030517578,36.849998474121094,13.180000305175781,35.13999938964844,29.75,161.52000427246094,60.099998474121094,72.5199966430664,27.639999389648438,55.66999816894531,35.849998474121094,11.84000015258789,34.20000076293945,28.959999084472656,158.80999755859375,59.150001525878906,75.95999908447266,28.25,56.5,35.95000076293945,13.180000305175781,34.619998931884766,29.40999984741211,161.13999938964844,59.81999969482422,371700,1233900,3224800,287100,63400,1608300,119800,5012100,22397300
