Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,53.34000015258789,55.130001068115234,52.77000045776367,54.310001373291016,54.310001373291016,390800
2019-01-03,53.47999954223633,53.63999938964844,51.75,53.150001525878906,53.150001525878906,446800
2019-01-04,54.209999084472656,56.15999984741211,54.15999984741211,55.90999984741211,55.90999984741211,380900
2019-01-07,55.70000076293945,57.540000915527344,55.0,57.029998779296875,57.029998779296875,733400
2019-01-08,57.849998474121094,58.939998626708984,57.5099983215332,58.88999938964844,58.88999938964844,317700
2019-01-09,58.90999984741211,60.380001068115234,58.70000076293945,59.79999923706055,59.79999923706055,425100
2019-01-10,59.22999954223633,60.27000045776367,58.400001525878906,59.5099983215332,59.5099983215332,409700
2019-01-11,59.099998474121094,60.52000045776367,58.869998931884766,60.189998626708984,60.189998626708984,250500
2019-01-14,59.529998779296875,60.13999938964844,59.08000183105469,59.220001220703125,59.220001220703125,371400
2019-01-15,59.13999938964844,59.900001525878906,59.0,59.5,59.5,226100
2019-01-16,59.630001068115234,60.790000915527344,59.630001068115234,60.56999969482422,60.56999969482422,332400
2019-01-17,60.15999984741211,61.41999816894531,60.0,60.93000030517578,60.93000030517578,375900
2019-01-18,61.41999816894531,62.31999969482422,61.0099983215332,62.08000183105469,62.08000183105469,327200
2019-01-22,61.40999984741211,62.25,60.790000915527344,61.25,61.25,261600
2019-01-23,61.31999969482422,61.970001220703125,59.709999084472656,60.279998779296875,60.279998779296875,186300
2019-01-24,60.150001525878906,61.5099983215332,60.150001525878906,61.459999084472656,61.459999084472656,330100
2019-01-25,62.08000183105469,62.540000915527344,62.06999969482422,62.15999984741211,62.15999984741211,218200
2019-01-28,61.4900016784668,61.939998626708984,60.54999923706055,61.7599983215332,61.7599983215332,207800
2019-01-29,62.0099983215332,62.04999923706055,60.93000030517578,61.0,61.0,225000
2019-01-30,61.75,62.97999954223633,60.83000183105469,62.970001220703125,62.970001220703125,374000
2019-01-31,63.02000045776367,63.4900016784668,62.77000045776367,62.9900016784668,62.9900016784668,275200
2019-02-01,62.959999084472656,63.40999984741211,62.400001525878906,63.16999816894531,63.16999816894531,271500
2019-02-04,63.150001525878906,63.77000045776367,62.849998474121094,63.619998931884766,63.619998931884766,199500
2019-02-05,63.7599983215332,63.959999084472656,62.90999984741211,63.25,63.25,290100
2019-02-06,63.13999938964844,63.599998474121094,62.90999984741211,63.22999954223633,63.22999954223633,156500
2019-02-07,62.5,63.02000045776367,61.91999816894531,62.86000061035156,62.86000061035156,238100
2019-02-08,62.349998474121094,62.97999954223633,61.959999084472656,62.90999984741211,62.90999984741211,253600
2019-02-11,63.439998626708984,64.54000091552734,63.349998474121094,64.45999908447266,64.45999908447266,299600
2019-02-12,64.87000274658203,65.58999633789062,64.68000030517578,65.16999816894531,65.16999816894531,273000
2019-02-13,65.4800033569336,66.86000061035156,65.29000091552734,66.7699966430664,66.7699966430664,781100
2019-02-14,62.13999938964844,66.36000061035156,60.630001068115234,64.79000091552734,64.79000091552734,1032800
2019-02-15,65.37999725341797,67.01000213623047,65.37999725341797,66.31999969482422,66.31999969482422,427000
2019-02-19,65.9800033569336,66.31999969482422,65.26000213623047,65.5999984741211,65.5999984741211,281800
2019-02-20,65.33999633789062,65.94999694824219,64.94000244140625,65.86000061035156,65.86000061035156,333400
2019-02-21,65.9000015258789,66.26000213623047,65.13999938964844,65.73999786376953,65.73999786376953,221700
2019-02-22,66.13999938964844,67.30999755859375,66.01000213623047,67.13999938964844,67.13999938964844,339200
2019-02-25,67.4800033569336,68.19999694824219,66.58000183105469,66.80999755859375,66.80999755859375,469800
2019-02-26,66.73999786376953,67.0199966430664,64.91999816894531,64.95999908447266,64.95999908447266,328400
2019-02-27,64.95999908447266,65.5999984741211,64.5,65.55000305175781,65.55000305175781,234700
2019-02-28,65.54000091552734,65.5999984741211,64.36000061035156,64.41000366210938,64.41000366210938,283100
2019-03-01,65.04000091552734,65.4800033569336,64.47000122070312,64.91999816894531,64.91999816894531,187300
2019-03-04,65.11000061035156,65.33000183105469,63.66999816894531,63.790000915527344,63.790000915527344,181600
2019-03-05,63.93000030517578,63.93000030517578,62.97999954223633,63.13999938964844,63.13999938964844,339200
2019-03-06,63.189998626708984,63.2599983215332,62.27000045776367,62.68000030517578,62.68000030517578,377400
2019-03-07,62.7400016784668,62.7400016784668,61.0,61.25,61.25,226000
2019-03-08,60.7400016784668,60.7400016784668,59.470001220703125,60.29999923706055,60.29999923706055,191000
2019-03-11,60.33000183105469,61.68000030517578,60.33000183105469,61.54999923706055,61.54999923706055,156000
2019-03-12,62.13999938964844,63.09000015258789,61.66999816894531,62.790000915527344,62.790000915527344,345600
2019-03-13,63.209999084472656,64.31999969482422,62.849998474121094,63.86000061035156,63.86000061035156,372200
2019-03-14,63.86000061035156,64.88999938964844,63.56999969482422,64.66000366210938,64.66000366210938,271700
2019-03-15,64.94000244140625,65.88999938964844,64.44999694824219,64.55999755859375,64.55999755859375,547500
2019-03-18,64.56999969482422,65.6500015258789,64.05000305175781,65.37000274658203,65.37000274658203,215500
2019-03-19,65.61000061035156,65.86000061035156,64.81999969482422,64.9800033569336,64.9800033569336,200300
2019-03-20,64.81999969482422,65.0,63.59000015258789,63.810001373291016,63.810001373291016,252300
2019-03-21,63.40999984741211,65.43000030517578,63.40999984741211,64.94000244140625,64.94000244140625,148500
2019-03-22,64.41000366210938,64.48999786376953,61.7400016784668,61.81999969482422,61.81999969482422,272100
2019-03-25,61.75,62.529998779296875,60.22999954223633,61.38999938964844,61.38999938964844,383900
2019-03-26,61.939998626708984,63.130001068115234,61.68000030517578,62.349998474121094,62.349998474121094,396700
2019-03-27,62.150001525878906,62.72999954223633,61.189998626708984,62.029998779296875,62.029998779296875,235100
2019-03-28,62.08000183105469,62.79999923706055,61.959999084472656,62.58000183105469,62.58000183105469,215500
2019-03-29,63.040000915527344,64.08999633789062,62.970001220703125,63.4900016784668,63.4900016784668,241800
2019-04-01,64.01000213623047,64.91999816894531,63.689998626708984,64.4000015258789,64.4000015258789,314100
2019-04-02,64.41000366210938,64.43000030517578,63.599998474121094,64.08999633789062,64.08999633789062,250400
2019-04-03,64.56999969482422,65.44000244140625,64.48999786376953,64.83000183105469,64.83000183105469,405000
2019-04-04,65.08000183105469,65.73999786376953,64.69999694824219,65.45999908447266,65.45999908447266,297300
2019-04-05,65.69999694824219,66.6500015258789,65.51000213623047,66.48999786376953,66.48999786376953,231700
2019-04-08,66.4000015258789,67.5,66.11000061035156,66.94999694824219,66.94999694824219,190500
2019-04-09,66.62000274658203,66.62000274658203,65.2300033569336,65.3499984741211,65.3499984741211,186800
2019-04-10,65.44999694824219,66.11000061035156,64.95999908447266,66.04000091552734,66.04000091552734,337800
2019-04-11,66.23999786376953,67.08999633789062,65.86000061035156,67.08000183105469,67.08000183105469,180100
2019-04-12,67.4800033569336,67.9800033569336,66.87000274658203,67.08999633789062,67.08999633789062,228800
2019-04-15,67.16000366210938,67.94999694824219,66.56999969482422,67.7699966430664,67.7699966430664,243200
2019-04-16,68.04000091552734,68.43000030517578,67.27999877929688,67.56999969482422,67.56999969482422,190900
2019-04-17,68.16000366210938,68.66000366210938,67.66999816894531,68.45999908447266,68.45999908447266,216700
2019-04-18,68.12999725341797,68.87999725341797,67.9000015258789,68.56999969482422,68.56999969482422,152900
2019-04-22,68.05999755859375,68.33000183105469,67.3499984741211,67.58999633789062,67.58999633789062,139500
2019-04-23,67.81999969482422,68.97000122070312,67.30999755859375,68.30000305175781,68.30000305175781,308400
2019-04-24,67.88999938964844,68.5999984741211,67.66000366210938,67.95999908447266,67.95999908447266,393500
2019-04-25,66.5,67.26000213623047,62.40999984741211,63.2400016784668,63.2400016784668,965100
2019-04-26,63.150001525878906,64.69000244140625,62.720001220703125,64.61000061035156,64.61000061035156,365500
2019-04-29,64.87999725341797,65.12000274658203,63.779998779296875,64.05000305175781,64.05000305175781,265200
2019-04-30,64.20999908447266,64.66000366210938,62.38999938964844,63.040000915527344,63.040000915527344,256700
2019-05-01,63.15999984741211,63.56999969482422,62.06999969482422,62.09000015258789,62.09000015258789,169200
2019-05-02,62.09000015258789,62.36000061035156,61.099998474121094,61.970001220703125,61.970001220703125,194600
2019-05-03,62.38999938964844,63.06999969482422,61.869998931884766,63.0,63.0,338300
2019-05-06,62.0,63.220001220703125,61.869998931884766,63.0,63.0,200300
2019-05-07,62.02000045776367,62.79999923706055,60.20000076293945,60.83000183105469,60.83000183105469,231700
2019-05-08,60.650001525878906,60.880001068115234,59.86000061035156,60.25,60.25,255600
2019-05-09,59.650001525878906,60.220001220703125,58.88999938964844,59.75,59.75,124500
2019-05-10,59.08000183105469,59.400001525878906,57.9900016784668,59.290000915527344,59.290000915527344,205400
2019-05-13,57.77000045776367,57.869998931884766,56.689998626708984,56.93000030517578,56.93000030517578,218700
2019-05-14,57.040000915527344,57.77000045776367,56.869998931884766,57.31999969482422,57.31999969482422,279100
2019-05-15,56.81999969482422,57.5099983215332,56.2599983215332,57.310001373291016,57.310001373291016,345700
2019-05-16,57.40999984741211,58.0,57.2599983215332,57.529998779296875,57.529998779296875,250600
2019-05-17,56.880001068115234,57.540000915527344,56.15999984741211,56.189998626708984,56.189998626708984,240200
2019-05-20,55.58000183105469,56.349998474121094,55.34000015258789,55.650001525878906,55.650001525878906,160000
2019-05-21,56.220001220703125,56.849998474121094,56.11000061035156,56.81999969482422,56.81999969482422,214300
2019-05-22,56.58000183105469,57.0099983215332,55.90999984741211,56.029998779296875,56.029998779296875,161700
2019-05-23,55.16999816894531,55.279998779296875,54.13999938964844,54.400001525878906,54.400001525878906,430400
2019-05-24,54.77000045776367,55.29999923706055,54.130001068115234,54.29999923706055,54.29999923706055,243800
2019-05-28,53.59000015258789,53.59000015258789,50.33000183105469,51.20000076293945,51.20000076293945,1186800
2019-05-29,51.09000015258789,52.81999969482422,50.779998779296875,52.66999816894531,52.66999816894531,755700
2019-05-30,52.90999984741211,53.33000183105469,51.560001373291016,51.880001068115234,51.880001068115234,371300
2019-05-31,51.0,51.459999084472656,50.400001525878906,50.72999954223633,50.72999954223633,259500
2019-06-03,50.68000030517578,52.56999969482422,50.560001373291016,52.5,52.5,644600
2019-06-04,53.72999954223633,56.43000030517578,53.72999954223633,55.689998626708984,55.689998626708984,773600
2019-06-05,55.849998474121094,56.02000045776367,54.720001220703125,55.369998931884766,55.369998931884766,463600
2019-06-06,55.119998931884766,55.939998626708984,54.45000076293945,55.88999938964844,55.88999938964844,562300
2019-06-07,56.0,56.38999938964844,55.63999938964844,55.95000076293945,55.95000076293945,205400
2019-06-10,56.36000061035156,57.77000045776367,56.36000061035156,57.7400016784668,57.7400016784668,250000
2019-06-11,58.439998626708984,59.0099983215332,56.86000061035156,57.02000045776367,57.02000045776367,284400
2019-06-12,56.75,56.90999984741211,56.0,56.560001373291016,56.560001373291016,213800
2019-06-13,56.810001373291016,57.5099983215332,56.54999923706055,57.459999084472656,57.459999084472656,229300
2019-06-14,57.16999816894531,57.5,56.560001373291016,56.56999969482422,56.56999969482422,351800
2019-06-17,56.720001220703125,57.130001068115234,56.209999084472656,56.31999969482422,56.31999969482422,231800
2019-06-18,57.0,57.86000061035156,56.86000061035156,57.45000076293945,57.45000076293945,224300
2019-06-19,57.540000915527344,58.0,57.2599983215332,57.5099983215332,57.5099983215332,123400
2019-06-20,58.349998474121094,58.630001068115234,57.34000015258789,57.560001373291016,57.560001373291016,160100
