Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,138.92999267578125,141.19000244140625,138.27999877929688,140.58999633789062,129.52874755859375,2059300
2019-01-03,139.1300048828125,139.57000732421875,135.5800018310547,135.7899932861328,125.10639953613281,2801300
2019-01-04,138.1199951171875,141.33999633789062,137.5,141.07000732421875,129.97100830078125,2296400
2019-01-07,140.8300018310547,142.3699951171875,139.85000610351562,141.55999755859375,130.42242431640625,2315600
2019-01-08,144.6300048828125,146.80999755859375,142.69000244140625,145.13999938964844,133.72079467773438,2647800
2019-01-09,145.25999450683594,147.1999969482422,145.13999938964844,145.8699951171875,134.39329528808594,2181500
2019-01-10,144.66000366210938,147.1300048828125,144.27000427246094,147.02000427246094,135.45285034179688,1836300
2019-01-11,143.00999450683594,147.42999267578125,143.00999450683594,146.22999572753906,134.72500610351562,2004100
2019-01-14,144.77999877929688,145.66000366210938,144.14999389648438,144.92999267578125,133.5272674560547,1484500
2019-01-15,145.0800018310547,147.5,145.00999450683594,146.88999938964844,135.33306884765625,1543800
2019-01-16,148.77999877929688,149.4600067138672,147.72000122070312,147.8800048828125,136.2452392578125,2677100
2019-01-17,147.24000549316406,149.6199951171875,147.24000549316406,149.1199951171875,137.38760375976562,1814700
2019-01-18,150.0,151.39999389648438,149.11000061035156,150.4499969482422,138.6129913330078,2470500
2019-01-22,149.5,150.39999389648438,147.91000366210938,148.97000122070312,137.2494354248047,1950300
2019-01-23,149.86000061035156,150.92999267578125,147.44000244140625,148.4199981689453,136.7427215576172,1989400
2019-01-24,148.80999755859375,150.30999755859375,148.6699981689453,150.14999389648438,138.3365936279297,1947100
2019-01-25,151.5800018310547,152.22000122070312,150.9600067138672,151.85000610351562,139.90283203125,1742800
2019-01-28,150.72000122070312,152.24000549316406,150.1999969482422,152.24000549316406,140.26214599609375,2046500
2019-01-29,152.02000427246094,152.41000366210938,151.11000061035156,152.02000427246094,140.0594940185547,1963200
2019-01-30,152.52000427246094,154.5,151.83999633789062,154.08999633789062,141.9665985107422,1679400
2019-01-31,153.5,154.89999389648438,153.1199951171875,153.5500030517578,141.4691162109375,2115600
2019-02-01,154.25,155.22000122070312,153.66000366210938,154.74000549316406,142.56546020507812,1957400
2019-02-04,155.0,156.63999938964844,154.22999572753906,156.5500030517578,144.2330780029297,1666100
2019-02-05,156.75,157.41000366210938,156.5500030517578,157.32000732421875,144.94248962402344,1985700
2019-02-06,157.14999389648438,158.02999877929688,156.88999938964844,157.16000366210938,144.79507446289062,1375100
2019-02-07,155.85000610351562,156.0,154.19000244140625,155.17999267578125,142.97084045410156,2109800
2019-02-08,154.14999389648438,155.9499969482422,154.02000427246094,155.58999633789062,143.3485870361328,2300000
2019-02-11,156.0,157.3000030517578,155.02000427246094,155.32000732421875,143.09983825683594,1410500
2019-02-12,156.02999877929688,157.02999877929688,155.63999938964844,156.6300048828125,144.3067626953125,1861300
2019-02-13,157.0,158.5399932861328,156.86000061035156,158.02999877929688,145.59664916992188,1952100
2019-02-14,157.72000122070312,158.83999633789062,156.74000549316406,157.85000610351562,145.43080139160156,1552900
2019-02-15,159.0800018310547,159.3300018310547,158.22999572753906,159.22999572753906,146.7021942138672,2395200
2019-02-19,158.61000061035156,160.10000610351562,158.19000244140625,159.47999572753906,146.93255615234375,1656500
2019-02-20,159.77999877929688,160.1199951171875,158.42999267578125,159.7100067138672,147.14443969726562,1942300
2019-02-21,159.5800018310547,160.0500030517578,158.8800048828125,159.52999877929688,146.97860717773438,1835700
2019-02-22,160.17999267578125,161.8300018310547,159.9600067138672,161.5,148.7936248779297,1679300
2019-02-25,162.05999755859375,162.41000366210938,161.52999877929688,161.6699981689453,148.9502410888672,1368000
2019-02-26,161.6199951171875,162.5,161.0399932861328,161.33999633789062,148.6461944580078,1526200
2019-02-27,160.85000610351562,161.25999450683594,160.1300048828125,160.6300048828125,147.9920654296875,1536300
2019-02-28,160.89999389648438,162.0,160.38999938964844,161.3800048828125,148.6830596923828,2017300
2019-03-01,163.0,164.89999389648438,162.67999267578125,164.1999969482422,151.28115844726562,2227600
2019-03-04,164.75,164.9199981689453,160.91000366210938,162.82000732421875,150.00978088378906,1896300
2019-03-05,162.97000122070312,163.91000366210938,162.52000427246094,163.6699981689453,150.79290771484375,1564900
2019-03-06,164.05999755859375,164.05999755859375,162.33999633789062,162.38999938964844,149.6136016845703,1733300
2019-03-07,162.2100067138672,162.4499969482422,160.77999877929688,161.85000610351562,149.11610412597656,1655000
2019-03-08,161.0,161.80999755859375,160.5,161.69000244140625,148.96871948242188,1458100
2019-03-11,162.47999572753906,164.07000732421875,161.99000549316406,163.94000244140625,151.04164123535156,1240400
2019-03-12,164.49000549316406,165.82000732421875,163.72000122070312,163.99000549316406,151.08770751953125,2351200
2019-03-13,164.97000122070312,165.27999877929688,163.66000366210938,164.11000061035156,151.19827270507812,2095200
2019-03-14,164.4600067138672,164.92999267578125,164.11000061035156,164.82000732421875,151.85243225097656,2270100
2019-03-15,165.0,167.0399932861328,164.89999389648438,166.38999938964844,153.2988739013672,3737200
2019-03-18,166.75,167.44000244140625,165.13999938964844,166.42999267578125,153.33572387695312,1592100
2019-03-19,167.11000061035156,167.6300048828125,165.52999877929688,166.1999969482422,153.12384033203125,1949600
2019-03-20,166.39999389648438,167.25999450683594,164.80999755859375,166.27000427246094,153.1883544921875,2128800
2019-03-21,165.17999267578125,168.9199981689453,165.17999267578125,168.24000549316406,155.0033416748047,1666400
2019-03-22,167.8000030517578,168.4199981689453,165.11000061035156,165.24000549316406,152.2393341064453,1602600
2019-03-25,164.97999572753906,165.47000122070312,164.0,165.0800018310547,152.0919647216797,1769900
2019-03-26,166.47999572753906,167.60000610351562,165.94000244140625,166.94000244140625,153.8055877685547,1777800
2019-03-27,167.0,167.8000030517578,165.3699951171875,166.47000122070312,153.37258911132812,2376200
2019-03-28,170.9199981689453,177.49000549316406,170.47999572753906,175.1199951171875,161.34201049804688,5398700
2019-03-29,175.3000030517578,176.97000122070312,174.9499969482422,176.02000427246094,162.1712646484375,2773000
2019-04-01,175.5,176.52000427246094,174.7899932861328,176.32000732421875,162.44760131835938,2977900
2019-04-02,175.8300018310547,176.5500030517578,174.55999755859375,175.3699951171875,161.5723876953125,1923600
2019-04-03,175.89999389648438,177.38999938964844,175.47999572753906,177.19000244140625,163.24916076660156,2481800
2019-04-04,177.19000244140625,177.44000244140625,175.86000061035156,177.16000366210938,163.2215118408203,2270200
2019-04-05,177.44000244140625,178.4199981689453,177.0399932861328,178.14999389648438,164.13363647460938,1861500
2019-04-08,177.6699981689453,179.0800018310547,177.3699951171875,178.91000366210938,164.83387756347656,1373300
2019-04-09,177.75,178.47000122070312,177.27999877929688,177.72999572753906,163.74668884277344,1813900
2019-04-10,176.8000030517578,177.75,176.10000610351562,177.0,164.42481994628906,1582600
2019-04-11,177.17999267578125,178.47000122070312,176.89999389648438,178.36000061035156,165.68817138671875,1417200
2019-04-12,178.5,179.36000061035156,177.8000030517578,178.63999938964844,165.9483184814453,2663400
2019-04-15,178.41000366210938,179.63999938964844,177.9499969482422,179.3000030517578,166.56141662597656,1619800
2019-04-16,179.8000030517578,179.89999389648438,178.25999450683594,179.05999755859375,166.3384246826172,1618200
2019-04-17,179.5800018310547,180.0,178.89999389648438,178.9499969482422,166.23626708984375,1637400
2019-04-18,178.72000122070312,179.0,177.38999938964844,178.61000061035156,165.92041015625,1319700
2019-04-22,177.25,178.25,177.02000427246094,178.07000732421875,165.41879272460938,1393900
2019-04-23,178.1999969482422,180.5500030517578,177.9600067138672,180.47999572753906,167.65756225585938,1785500
2019-04-24,180.86000061035156,181.41000366210938,180.27000427246094,180.80999755859375,167.96414184570312,1463900
2019-04-25,180.5800018310547,180.5800018310547,178.61000061035156,179.9499969482422,167.16522216796875,1035300
2019-04-26,180.1199951171875,180.85000610351562,179.08999633789062,180.8300018310547,167.9827117919922,1010300
2019-04-29,180.77999877929688,181.72000122070312,180.63999938964844,181.2100067138672,168.33575439453125,1111900
2019-04-30,181.5800018310547,182.8300018310547,181.1699981689453,182.6699981689453,169.69198608398438,1535800
2019-05-01,183.1999969482422,183.35000610351562,181.2899932861328,181.30999755859375,168.4285888671875,1242400
2019-05-02,181.0,182.3300018310547,178.49000549316406,179.38999938964844,166.64501953125,1889900
2019-05-03,177.02999877929688,177.9600067138672,176.52000427246094,176.97999572753906,164.40623474121094,2680200
2019-05-06,173.8300018310547,176.8699951171875,172.88999938964844,176.25999450683594,163.73739624023438,1630200
2019-05-07,174.9199981689453,175.14999389648438,172.36000061035156,173.94000244140625,161.58221435546875,2308500
2019-05-08,174.07000732421875,175.25,173.16000366210938,173.82000732421875,161.47076416015625,1984900
2019-05-09,172.10000610351562,174.5800018310547,171.38999938964844,174.4600067138672,162.0653076171875,2044800
2019-05-10,173.72000122070312,174.97999572753906,170.6699981689453,174.3000030517578,161.91665649414062,2139600
2019-05-13,171.38999938964844,172.0,170.35000610351562,171.02000427246094,158.86965942382812,1853800
2019-05-14,171.91000366210938,174.77000427246094,171.91000366210938,173.61000061035156,161.275634765625,2181200
2019-05-15,172.2100067138672,176.13999938964844,172.17999267578125,175.39999389648438,162.93849182128906,2060800
2019-05-16,176.27000427246094,179.75,176.11000061035156,178.1699981689453,165.51170349121094,2232100
2019-05-17,176.38999938964844,179.19000244140625,176.38999938964844,178.3300018310547,165.66033935546875,1551100
2019-05-20,176.97999572753906,179.47000122070312,176.44000244140625,178.5399932861328,165.8554229736328,1566000
2019-05-21,179.61000061035156,180.0,178.80999755859375,179.57000732421875,166.81219482421875,1224900
2019-05-22,179.32000732421875,181.3800048828125,179.19000244140625,180.38999938964844,167.573974609375,1212300
2019-05-23,178.94000244140625,178.94000244140625,176.44000244140625,178.27000427246094,165.60462951660156,1250200
2019-05-24,179.55999755859375,180.3300018310547,178.63999938964844,178.80999755859375,166.10621643066406,1288100
2019-05-28,179.25999450683594,180.11000061035156,177.8000030517578,178.38999938964844,165.7161102294922,2336500
2019-05-29,177.63999938964844,178.6999969482422,176.61000061035156,177.61000061035156,164.99148559570312,1547700
2019-05-30,177.66000366210938,179.4600067138672,177.66000366210938,178.82000732421875,166.11550903320312,1047900
2019-05-31,177.47000122070312,178.6300048828125,176.49000549316406,178.07000732421875,165.41879272460938,1799600
2019-06-03,177.8699951171875,178.36000061035156,174.22999572753906,175.16000366210938,162.7155303955078,1774600
2019-06-04,177.27000427246094,178.02000427246094,175.77000427246094,177.97000122070312,165.32589721679688,2269700
2019-06-05,179.4199981689453,180.35000610351562,178.38999938964844,179.55999755859375,166.8029022216797,1492100
2019-06-06,180.0,180.97999572753906,179.3300018310547,180.39999389648438,167.58323669433594,1737700
2019-06-07,181.6300048828125,184.22999572753906,181.27000427246094,182.9199981689453,169.92422485351562,1965900
2019-06-10,184.3300018310547,185.27000427246094,183.72999572753906,184.44000244140625,171.3362274169922,1525000
2019-06-11,185.75999450683594,186.67999267578125,183.07000732421875,183.3699951171875,170.34225463867188,1423400
2019-06-12,183.6199951171875,185.07000732421875,183.22000122070312,184.58999633789062,171.4755859375,1402100
2019-06-13,185.8699951171875,186.10000610351562,184.24000549316406,184.9499969482422,171.8099822998047,1323700
2019-06-14,184.66000366210938,185.8300018310547,184.13999938964844,184.97000122070312,171.82855224609375,1864700
2019-06-17,185.0,185.3300018310547,183.77999877929688,183.89999389648438,170.8345947265625,1177900
2019-06-18,184.99000549316406,185.6699981689453,184.2899932861328,184.5,171.3919677734375,1972600
2019-06-19,184.72999572753906,185.3800048828125,183.50999450683594,183.9499969482422,170.88104248046875,2023500
2019-06-20,184.7899932861328,186.9600067138672,184.47999572753906,186.52000427246094,173.2684783935547,2122000
2019-06-21,187.10000610351562,187.30999755859375,185.19000244140625,185.55999755859375,172.3766326904297,3306600
2019-06-24,186.07000732421875,187.14999389648438,185.5800018310547,186.11000061035156,172.88760375976562,1703100
2019-06-25,186.52000427246094,186.66000366210938,184.47999572753906,184.89999389648438,171.7635498046875,1863300
2019-06-26,185.6300048828125,185.92999267578125,183.30999755859375,183.30999755859375,170.28651428222656,2395300
2019-06-27,178.8000030517578,183.11000061035156,177.99000549316406,183.0,169.99853515625,3434500
2019-06-28,184.22999572753906,185.5,182.8699951171875,184.77000427246094,171.6427764892578,2937900
2019-07-01,184.8300018310547,186.9600067138672,184.42999267578125,186.8699951171875,173.5935821533203,2397800
2019-07-02,186.91000366210938,188.74000549316406,186.24000549316406,188.60000610351562,175.20068359375,2123500
2019-07-03,189.3300018310547,190.97000122070312,188.10000610351562,190.97000122070312,177.40231323242188,1106900
2019-07-05,189.9199981689453,191.74000549316406,188.25,191.38999938964844,177.79248046875,2111000
2019-07-08,191.05999755859375,191.13999938964844,189.86000061035156,190.30999755859375,176.78916931152344,1877200
2019-07-09,189.07000732421875,191.14999389648438,189.07000732421875,191.08999633789062,177.5137481689453,1732500
2019-07-10,191.50999450683594,192.08999633789062,190.97999572753906,191.7100067138672,178.0897216796875,1584400
2019-07-11,192.49000549316406,194.6699981689453,192.25,194.6699981689453,180.8394012451172,1922200
2019-07-12,195.0,196.22999572753906,193.82000732421875,196.2100067138672,182.26998901367188,2059400
2019-07-15,196.22000122070312,196.36000061035156,195.0800018310547,195.32000732421875,181.44326782226562,1267000
2019-07-16,195.14999389648438,195.60000610351562,193.3800048828125,194.25,180.4492950439453,1460100
2019-07-17,194.83999633789062,195.11000061035156,193.5399932861328,193.80999755859375,180.04052734375,1557700
2019-07-18,193.69000244140625,195.63999938964844,193.19000244140625,194.82000732421875,180.9788055419922,1562400
2019-07-19,194.8300018310547,195.9600067138672,193.86000061035156,193.92999267578125,180.1520233154297,1583200
2019-07-22,194.64999389648438,195.39999389648438,194.30999755859375,194.44000244140625,180.62576293945312,1090000
2019-07-23,195.32000732421875,195.5,193.0,194.4600067138672,180.6443634033203,1111800
2019-07-24,194.0,194.5500030517578,192.8800048828125,194.47000122070312,180.65367126464844,1250900
2019-07-25,195.00999450683594,195.60000610351562,193.69000244140625,194.97000122070312,181.1181182861328,1531000
2019-07-26,195.10000610351562,197.02999877929688,194.5800018310547,196.92999267578125,182.9388427734375,1255400
2019-07-29,197.0,197.47000122070312,196.1999969482422,197.35000610351562,183.32901000976562,1319700
2019-07-30,196.3699951171875,197.22999572753906,195.35000610351562,195.64999389648438,181.74978637695312,1143900
